,File Name,Peak Time (s),Peak Flux (counts/s),Peak Above bkg (counts/s),Decay Rate (/s),Start Time (s),End Time (s),Rise Time (s),Decay Time (s),Duration (s)
319,ch2_xsm_20201101_v1_level2,120961845.41355762,392.95279750746346,80.00144711839063,0.00741693812193044,120961149.41355762,120962660.41355762,696.0,815.0,1511.0
320,ch2_xsm_20201101_v1_level2,120963302.41355762,437.1143980894496,107.84609607568404,0.002158989352216445,120962825.41355762,120965042.41355762,477.0,1740.0,2217.0
321,ch2_xsm_20201101_v1_level2,120964468.41355762,457.8978586914337,106.66326146604428,0.006525614838915844,120963903.41355762,120965209.41355762,565.0,741.0,1306.0
322,ch2_xsm_20201101_v1_level2,120966731.41355762,448.5680661123858,164.1918007083087,0.008023416511585939,120964580.41355762,120968635.41355762,2151.0,1904.0,4055.0
323,ch2_xsm_20201101_v1_level2,120974080.41355762,366.9561802072912,40.8868837872123,0.002957499754266321,120973351.41355762,120975277.41355762,729.0,1197.0,1926.0
324,ch2_xsm_20201101_v1_level2,120976885.41355762,470.1845257987912,109.56020561731026,0.0013508313140715258,120975520.41355762,120979884.41355762,1365.0,2999.0,4364.0
325,ch2_xsm_20201101_v1_level2,120979316.41355762,649.785385560577,276.4751290070476,0.0013028952205442828,120977692.41355762,120983209.41355762,1624.0,3893.0,5517.0
326,ch2_xsm_20201101_v1_level2,120984344.41355762,463.8112419746925,35.66363300453474,0.0029412440685458977,120983785.41355762,120985402.41355762,559.0,1058.0,1617.0
327,ch2_xsm_20201101_v1_level2,120985577.41355762,474.32010367918696,75.27736920930698,0.002516197949770311,120984604.41355762,120987187.41355762,973.0,1610.0,2583.0
328,ch2_xsm_20201101_v1_level2,120988226.41355762,487.27317689800606,80.78916949825475,0.011729675465038964,120987298.41355762,120989235.41355762,928.0,1009.0,1937.0
329,ch2_xsm_20201101_v1_level2,120990963.41355762,470.449810844576,37.524837987189755,0.014019951573582051,120990037.41355762,120991696.41355762,926.0,733.0,1659.0
330,ch2_xsm_20201101_v1_level2,120992843.41355762,489.1882965313787,45.42587396881737,0.0008946251733541694,120992206.41355762,120996059.41355762,637.0,3216.0,3853.0
331,ch2_xsm_20201101_v1_level2,120999445.41355762,521.6182043802646,81.62208459991803,0.0028453574636128805,120998944.41355762,121000739.41355762,501.0,1294.0,1795.0
332,ch2_xsm_20201101_v1_level2,121000804.41355762,538.9420539986793,141.0374335915995,0.00029297286255914825,120998938.41355762,121014251.41355762,1866.0,13447.0,15313.0
333,ch2_xsm_20201101_v1_level2,121004928.41355762,1218.7075848267446,689.3425262630701,0.0004058005232025107,121003651.41355762,121018221.41355762,1277.0,13293.0,14570.0
334,ch2_xsm_20201101_v1_level2,121010267.41355762,668.1983223336905,44.54098782317703,0.006417268178995418,121010010.41355762,121010760.41355762,257.0,493.0,750.0
335,ch2_xsm_20201101_v1_level2,121013679.41355762,674.3319024403645,65.32167035696443,0.010213129915746749,121012602.41355762,121014861.41355762,1077.0,1182.0,2259.0
336,ch2_xsm_20201101_v1_level2,121015816.41355762,1408.1630180448315,882.2695780558687,0.0070012305360994675,121014343.41355762,121019269.41355762,1473.0,3453.0,4926.0
337,ch2_xsm_20201101_v1_level2,121017134.41355762,1792.550304044829,889.6793341019395,0.0036636899733009922,121016498.41355762,121018811.41355762,636.0,1677.0,2313.0
338,ch2_xsm_20201101_v1_level2,121023324.41355762,3282.5863760451366,2598.345087532712,0.001868526494719932,121020563.41355762,121027511.41355762,2761.0,4187.0,6948.0
339,ch2_xsm_20201101_v1_level2,121028248.41355762,967.3879465422757,325.4765071969397,0.010302637905601665,121027078.41355762,121029490.41355762,1170.0,1242.0,2412.0
340,ch2_xsm_20201101_v1_level2,121030626.41355762,2573.5221190019697,1657.9729372461654,0.001607625627663288,121027888.41355762,121034818.41355762,2738.0,4192.0,6930.0
341,ch2_xsm_20201101_v1_level2,121033480.41355762,850.1798826466162,166.23012249554756,0.0006100172399963263,121032800.41355762,121040169.41355762,680.0,6689.0,7369.0
342,ch2_xsm_20201101_v1_level2,121035765.41355762,783.5453766355188,179.32542263639846,0.0008486408167277602,121032953.41355762,121041324.41355762,2812.0,5559.0,8371.0
343,ch2_xsm_20201101_v1_level2,121038603.41355762,641.5759964823201,34.529006903932896,0.0023171942831365228,121037878.41355762,121039825.41355762,725.0,1222.0,1947.0
344,ch2_xsm_20201101_v1_level2,121040778.41355762,709.892264532839,53.393189897615116,0.002955617313329607,121040479.41355762,121041805.41355762,299.0,1027.0,1326.0
345,ch2_xsm_20201101_v1_level2,121042345.41355762,585.718038561321,75.91999023889646,0.00570910821237667,121039859.41355762,121044705.41355762,2486.0,2360.0,4846.0
346,ch2_xsm_20201214_v1_level2,124682046.678854,195.00284700089733,25.32792640175711,0.0017497131307331654,124681345.678854,124683666.678854,701.0,1620.0,2321.0
347,ch2_xsm_20201214_v1_level2,124687402.678854,202.26859702381242,33.586393702557395,0.0027797009078240733,124683612.678854,124691064.678854,3790.0,3662.0,7452.0
348,ch2_xsm_20201214_v1_level2,124689074.678854,218.04178845490884,140.54918215970207,0.0015148790188819505,124687400.678854,124692162.678854,1674.0,3088.0,4762.0
349,ch2_xsm_20201214_v1_level2,124695264.678854,179.60185943635045,102.80061031576629,0.0003277688561366586,124690732.678854,124708156.678854,4532.0,12892.0,17424.0
350,ch2_xsm_20201214_v1_level2,124696192.678854,193.22879089711742,58.24014872973615,0.002038325490608836,124693622.678854,124698258.678854,2570.0,2066.0,4636.0
351,ch2_xsm_20201214_v1_level2,124710335.678854,217.470855737046,112.08042404172308,0.0015400011566935432,124707876.678854,124713260.678854,2459.0,2925.0,5384.0
352,ch2_xsm_20201214_v1_level2,124716562.678854,190.19570161349785,84.79997686209198,0.0002449791677540449,124712116.678854,124732651.678854,4446.0,16089.0,20535.0
353,ch2_xsm_20201214_v1_level2,124718294.678854,223.1784649944005,91.22812237940677,0.0003644269403611848,124714599.678854,124729525.678854,3695.0,11231.0,14926.0
354,ch2_xsm_20201214_v1_level2,124724128.678854,258.0575838250036,87.77350417184425,0.0051005129189768605,124722461.678854,124726349.678854,1667.0,2221.0,3888.0
355,ch2_xsm_20201214_v1_level2,124739950.678854,391.64058891218946,123.54485287016035,0.0007118699447136124,124735401.678854,124747195.678854,4549.0,7245.0,11794.0
356,ch2_xsm_20201214_v1_level2,124745590.678854,376.06059379827065,76.16490998027336,0.0009945793766883372,124744645.678854,124749316.678854,945.0,3726.0,4671.0
357,ch2_xsm_20201214_v1_level2,124752801.678854,410.30307571215036,154.72779655571026,0.0014120100656138505,124751164.678854,124756106.678854,1637.0,3305.0,4942.0
358,ch2_xsm_20201214_v1_level2,124759151.678854,387.48545696271935,127.36331481312807,0.003197542528571177,124754513.678854,124763235.678854,4638.0,4084.0,8722.0
359,ch2_xsm_20201215_v1_level2,124781116.52981932,257.4339502894696,128.7934717394277,0.001518018463094683,124779287.52981932,124784252.52981932,1829.0,3136.0,4965.0
360,ch2_xsm_20201215_v1_level2,124788100.52981932,288.5848512235023,103.94818598879593,0.015444372863637324,124786944.52981932,124788879.52981932,1156.0,779.0,1935.0
361,ch2_xsm_20201215_v1_level2,124789872.52981932,326.06108280874463,225.33968106869312,0.00034232082422593887,124782613.52981932,124805660.52981932,7259.0,15788.0,23047.0
362,ch2_xsm_20201215_v1_level2,124795303.52981932,205.62768388105198,70.31132680875426,0.0015228310921172143,124793915.52981932,124798015.52981932,1388.0,2712.0,4100.0
363,ch2_xsm_20201215_v1_level2,124816507.52981932,200.1384003559769,29.590754837861372,0.010835669395637428,124815316.52981932,124817545.52981932,1191.0,1038.0,2229.0
364,ch2_xsm_20201215_v1_level2,124821582.52981932,244.76771039496484,79.55006361481057,0.002931373590849755,124817322.52981932,124825621.52981932,4260.0,4039.0,8299.0
365,ch2_xsm_20201215_v1_level2,124823733.52981932,303.5830173763068,314.6055121777771,0.0014428927244136904,124821922.52981932,124827560.52981932,1811.0,3827.0,5638.0
366,ch2_xsm_20201215_v1_level2,124830008.52981932,170.02831763665668,150.97663066479225,0.005800748535577496,124826754.52981932,124832520.52981932,3254.0,2512.0,5766.0
367,ch2_xsm_20201215_v1_level2,124830877.52981932,195.4975234707415,23.77231682055261,0.00023680455732455043,124830252.52981932,124841785.52981932,625.0,10908.0,11533.0
368,ch2_xsm_20201215_v1_level2,124837737.52981932,211.01753149354684,67.2706756633383,0.0012467604457515726,124835928.52981932,124840931.52981932,1809.0,3194.0,5003.0
369,ch2_xsm_20201216_v1_level2,124851895.46464898,196.17814999671435,20.74951803794943,0.003139071961588441,124845069.46464898,124854862.46464898,6826.0,2967.0,9793.0
370,ch2_xsm_20201216_v1_level2,124866052.46464898,165.80693256222298,42.106951506530685,0.004552264809368271,124861644.46464898,124868632.46464898,4408.0,2580.0,6988.0
371,ch2_xsm_20201216_v1_level2,124873204.46464898,168.25090251544648,31.940226133979134,0.0013329632717453599,124871584.46464898,124875774.46464898,1620.0,2570.0,4190.0
372,ch2_xsm_20201216_v1_level2,124880087.46464898,176.96850230493678,37.63093427099375,0.00303866578326366,124876136.46464898,124883138.46464898,3951.0,3051.0,7002.0
373,ch2_xsm_20201216_v1_level2,124887362.46464898,145.91044559574556,45.22112667652195,0.0015805502063134136,124885021.46464898,124889877.46464898,2341.0,2515.0,4856.0
374,ch2_xsm_20201216_v1_level2,124901438.46464898,141.80479746585738,15.406826586646915,0.0005891901893235853,124900661.46464898,124905704.46464898,777.0,4266.0,5043.0
375,ch2_xsm_20201216_v1_level2,124922675.46464898,137.90275545938334,22.175689458666934,0.003805284279751693,124919721.46464898,124925505.46464898,2954.0,2830.0,5784.0
376,ch2_xsm_20201217_v1_level2,124936910.3395664,126.2343795827395,36.08063092776175,0.001202593469228716,124935457.3395664,124939973.3395664,1453.0,3063.0,4516.0
377,ch2_xsm_20201217_v1_level2,124943821.3395664,136.36970723688174,45.50947676918946,0.002092788997876317,124939461.3395664,124949493.3395664,4360.0,5672.0,10032.0
378,ch2_xsm_20201217_v1_level2,124951996.3395664,146.96574970413963,25.998479872615146,0.002862588193493681,124947423.3395664,124956692.3395664,4573.0,4696.0,9269.0
379,ch2_xsm_20201217_v1_level2,124958156.3395664,149.86246931750253,24.432671912549356,0.00035610687680763525,124957158.3395664,124966634.3395664,998.0,8478.0,9476.0
380,ch2_xsm_20201217_v1_level2,124973565.3395664,143.81919794320726,34.32721716280312,0.0005451745583000987,124969531.3395664,124980860.3395664,4034.0,7295.0,11329.0
381,ch2_xsm_20201217_v1_level2,124986626.3395664,122.95015117956385,20.812701086483628,0.0005663825939081896,124985187.3395664,124991778.3395664,1439.0,5152.0,6591.0
382,ch2_xsm_20201217_v1_level2,124994048.3395664,138.65848679096558,32.42534998014794,0.00048119690520437384,124991318.3395664,125001742.3395664,2730.0,7694.0,10424.0
383,ch2_xsm_20201217_v1_level2,125000576.3395664,136.93982922935402,33.787053170153285,0.0014139820346123874,124997850.3395664,125004350.3395664,2726.0,3774.0,6500.0
384,ch2_xsm_20201217_v1_level2,125014851.3395664,117.3134622409261,25.84320051740565,0.006300760149222249,125013523.3395664,125016363.3395664,1328.0,1512.0,2840.0
385,ch2_xsm_20201218_v1_level2,125032497.22774316,179.19754633755008,254.817918006168,0.0015186824703272495,125021020.22774316,125044187.22774316,11477.0,11690.0,23167.0
386,ch2_xsm_20201218_v1_level2,125036087.22774316,113.61540803931534,62.87656919652329,0.0014190438237581592,125035115.22774316,125039056.22774316,972.0,2969.0,3941.0
387,ch2_xsm_20201218_v1_level2,125041619.22774316,100.89554312054271,49.78389353310363,0.002596213699612017,125037297.22774316,125045930.22774316,4322.0,4311.0,8633.0
388,ch2_xsm_20201218_v1_level2,125043075.22774316,111.6993764123913,58.42205077654088,0.001893328055228954,125041072.22774316,125045447.22774316,2003.0,2372.0,4375.0
389,ch2_xsm_20201218_v1_level2,125048657.22774316,114.53448680254972,64.40561109396299,0.002579012477863739,125043968.22774316,125053336.22774316,4689.0,4679.0,9368.0
390,ch2_xsm_20201218_v1_level2,125049921.22774316,116.97785593695377,14.38832028391083,0.003251697289601699,125049556.22774316,125050772.22774316,365.0,851.0,1216.0
391,ch2_xsm_20201218_v1_level2,125052949.22774316,305.4768320106674,528.9683143224447,0.0002665978931502061,125043631.22774316,125077994.22774316,9318.0,25045.0,34363.0
392,ch2_xsm_20201218_v1_level2,125064259.22774316,124.13326914649082,217.22608083461932,0.00302689966989447,125060499.22774316,125068438.22774316,3760.0,4179.0,7939.0
393,ch2_xsm_20201218_v1_level2,125066616.22774316,355.85200772838266,553.1238881213092,0.0001992311236033923,125060687.22774316,125098506.22774316,5929.0,31890.0,37819.0
394,ch2_xsm_20201218_v1_level2,125071576.22774316,115.98422606242704,55.13762550896471,0.0011402868563594867,125070844.22774316,125075085.22774316,732.0,3509.0,4241.0
395,ch2_xsm_20201218_v1_level2,125077619.22774316,101.87735149909557,37.83848660549688,0.00019852353070702608,125073420.22774316,125096314.22774316,4199.0,18695.0,22894.0
396,ch2_xsm_20201218_v1_level2,125085090.22774316,126.96368187461451,129.6848038354795,0.011606023251109392,125084201.22774316,125087062.22774316,889.0,1972.0,2861.0
397,ch2_xsm_20201218_v1_level2,125087566.22774316,258.7894225498237,290.15763553841026,0.00024530185645126734,125082406.22774316,125110982.22774316,5160.0,23416.0,28576.0
398,ch2_xsm_20201218_v1_level2,125092581.22774316,147.05815337909087,27.971350043061534,0.014708944701949271,125092131.22774316,125093021.22774316,450.0,440.0,890.0
399,ch2_xsm_20201218_v1_level2,125099830.22774316,132.4128179869933,155.90941574944432,0.000911830099740356,125097951.22774316,125105442.22774316,1879.0,5612.0,7491.0
400,ch2_xsm_20201218_v1_level2,125106641.22774316,140.51077878749575,14.04677054113084,0.0012490623252220778,125106452.22774316,125108748.22774316,189.0,2107.0,2296.0
401,ch2_xsm_20201219_v1_level2,125121057.11310156,172.4263273449259,36.398321050826716,0.002624459582102737,125117532.11310156,125124713.11310156,3525.0,3656.0,7181.0
402,ch2_xsm_20201219_v1_level2,125128214.11310156,197.86616894345974,46.779930044074796,0.00024164493255428892,125124555.11310156,125142990.11310156,3659.0,14776.0,18435.0
403,ch2_xsm_20201219_v1_level2,125149400.11310156,208.64457106466716,48.93371161680594,0.003014656164588095,125145870.11310156,125153069.11310156,3530.0,3669.0,7199.0
404,ch2_xsm_20201219_v1_level2,125156433.11310156,196.4397029631357,40.61351698191936,0.00048293797088673495,125154619.11310156,125163662.11310156,1814.0,7229.0,9043.0
405,ch2_xsm_20201219_v1_level2,125163610.11310156,201.6524939643108,37.1099120705959,0.00021043773487254208,125162070.11310156,125179028.11310156,1540.0,15418.0,16958.0
406,ch2_xsm_20201219_v1_level2,125170676.11310156,209.75998129218326,39.173028308235416,0.003224432818916845,125168079.11310156,125174043.11310156,2597.0,3367.0,5964.0
407,ch2_xsm_20201219_v1_level2,125178695.11310156,213.3290572118249,46.522311894284,0.0002426549209788939,125175614.11310156,125193271.11310156,3081.0,14576.0,17657.0
408,ch2_xsm_20201219_v1_level2,125184805.11310156,219.6500283637165,41.317230068466586,0.0011879604766895186,125182905.11310156,125188408.11310156,1900.0,3603.0,5503.0
409,ch2_xsm_20201220_v1_level2,125198925.01279004,228.53555190415616,79.73539998984864,0.0009048835203860515,125197151.01279004,125203444.01279004,1774.0,4519.0,6293.0
410,ch2_xsm_20201220_v1_level2,125206045.01279004,239.59665882780658,80.52221941276612,0.0002945870834766102,125203086.01279004,125219644.01279004,2959.0,13599.0,16558.0
411,ch2_xsm_20201220_v1_level2,125213126.01279004,243.68246580009375,54.849758916424896,0.0008550109766499704,125210872.01279004,125218053.01279004,2254.0,4927.0,7181.0
412,ch2_xsm_20201220_v1_level2,125220162.01279004,246.1009042065144,56.06915159825076,0.0010182740050614504,125218371.01279004,125224092.01279004,1791.0,3930.0,5721.0
413,ch2_xsm_20201220_v1_level2,125227326.01279004,229.1365427019915,36.65382905071212,0.0003054759086578662,125225806.01279004,125237671.01279004,1520.0,10345.0,11865.0
414,ch2_xsm_20201220_v1_level2,125241371.01279004,248.7981218481428,81.48426796964458,0.0015221490052550965,125239044.01279004,125244826.01279004,2327.0,3455.0,5782.0
415,ch2_xsm_20201220_v1_level2,125255309.01279004,217.76425164118115,114.63940167539886,0.004078150511784507,125252963.01279004,125258137.01279004,2346.0,2828.0,5174.0
416,ch2_xsm_20201220_v1_level2,125255727.01279004,211.84627154736583,132.66354020027285,0.0029435101682119447,125250207.01279004,125261532.01279004,5520.0,5805.0,11325.0
417,ch2_xsm_20201220_v1_level2,125262371.01279004,207.7244329438851,111.83599971215507,0.00517129700001715,125260403.01279004,125264592.01279004,1968.0,2221.0,4189.0
418,ch2_xsm_20201220_v1_level2,125270725.01279004,251.4541228397486,140.38261310760078,0.002399346449653722,125265857.01279004,125275854.01279004,4868.0,5129.0,9997.0
419,ch2_xsm_20201220_v1_level2,125276385.01279004,231.8670776798772,103.41698524556602,0.006099016191266322,125274817.01279004,125278217.01279004,1568.0,1832.0,3400.0
420,ch2_xsm_20201221_v1_level2,125290371.91169922,233.94707724721317,49.197435627211725,0.0003453845878119492,125288113.91169922,125299826.91169922,2258.0,9455.0,11713.0
421,ch2_xsm_20201221_v1_level2,125297544.91169922,235.27165444415573,37.97401946556846,0.004765302432507648,125295752.91169922,125299516.91169922,1792.0,1972.0,3764.0
422,ch2_xsm_20201221_v1_level2,125304950.91169922,240.62935286755248,67.81963094971536,0.0005571407957570655,125303340.91169922,125311630.91169922,1610.0,6680.0,8290.0
423,ch2_xsm_20201221_v1_level2,125311691.91169922,223.28315820393726,31.513224245993772,0.0036802393445704647,125308864.91169922,125314436.91169922,2827.0,2745.0,5572.0
424,ch2_xsm_20201221_v1_level2,125318785.91169922,236.91617305360268,56.15875352187246,0.00517112970414331,125317081.91169922,125320730.91169922,1704.0,1945.0,3649.0
425,ch2_xsm_20201221_v1_level2,125325872.91169922,226.8249038590956,31.548338334714032,0.00768877232955442,125324759.91169922,125327224.91169922,1113.0,1352.0,2465.0
426,ch2_xsm_20201221_v1_level2,125333003.91169922,231.084011337284,44.49846435839263,0.0012217728081673981,125330432.91169922,125336323.91169922,2571.0,3320.0,5891.0
427,ch2_xsm_20201221_v1_level2,125349055.91169922,252.99491421707862,37.17859138756094,0.0004856344231700514,125345698.91169922,125356253.91169922,3357.0,7198.0,10555.0
428,ch2_xsm_20201222_v1_level2,125375744.89783196,281.99658116046965,37.38275364394346,0.0008872586162300293,125373962.89783196,125379414.89783196,1782.0,3670.0,5452.0
429,ch2_xsm_20201222_v1_level2,125382470.89783196,270.7349217476073,22.360466906737713,0.0033271928409919905,125380104.89783196,125385033.89783196,2366.0,2563.0,4929.0
430,ch2_xsm_20201222_v1_level2,125395976.89783196,301.2892651467613,37.36379244250594,0.002911007509429279,125392073.89783196,125399098.89783196,3903.0,3122.0,7025.0
431,ch2_xsm_20201222_v1_level2,125409672.89783196,327.2490562815624,54.751860920809115,0.003194555565218036,125406274.89783196,125412984.89783196,3398.0,3312.0,6710.0
432,ch2_xsm_20201222_v1_level2,125411300.89783196,382.2016410886905,307.9165561315405,0.0016472645277058088,125409173.89783196,125414735.89783196,2127.0,3435.0,5562.0
433,ch2_xsm_20201222_v1_level2,125424946.89783196,373.01472600020776,53.37501521351351,0.008246155881646414,125423052.89783196,125426616.89783196,1894.0,1670.0,3564.0
434,ch2_xsm_20201222_v1_level2,125431353.89783196,358.4944597003429,57.26175939155519,0.0005844901187987226,125426733.89783196,125438473.89783196,4620.0,7120.0,11740.0
435,ch2_xsm_20201222_v1_level2,125439316.89783196,426.9349868727787,190.4311495228468,0.0038738686320174093,125436258.89783196,125443889.89783196,3058.0,4573.0,7631.0
436,ch2_xsm_20201222_v1_level2,125439345.89783196,426.94582227329767,160.29754411452734,0.002052842915937032,125430585.89783196,125446812.89783196,8760.0,7467.0,16227.0
437,ch2_xsm_20201222_v1_level2,125446274.89783196,311.7924114245995,28.28204929714082,0.014591874317817137,125445425.89783196,125447194.89783196,849.0,920.0,1769.0
438,ch2_xsm_20201223_v1_level2,125455682.84406,335.5591884435663,47.5287238673331,0.00026969103860743806,125453058.84406,125465892.84406,2624.0,10210.0,12834.0
439,ch2_xsm_20201223_v1_level2,125462895.84406,505.0067192681462,325.64809021075763,0.0002645649936701638,125458121.84406,125480710.84406,4774.0,17815.0,22589.0
440,ch2_xsm_20201223_v1_level2,125467557.84406,343.28525836382335,43.924550953811824,0.0017698308795574805,125465808.84406,125469647.84406,1749.0,2090.0,3839.0
441,ch2_xsm_20201223_v1_level2,125475033.84406,766.2805965042239,445.7992249997053,0.006079678322590961,125473045.84406,125476999.84406,1988.0,1966.0,3954.0
442,ch2_xsm_20201223_v1_level2,125481110.84406,425.96738279809443,225.91326893078988,0.003076565568459304,125476770.84406,125485459.84406,4340.0,4349.0,8689.0
443,ch2_xsm_20201223_v1_level2,125483414.84406,535.1195960008735,287.18487515893474,0.0004686347214439162,125478293.84406,125494074.84406,5121.0,10660.0,15781.0
444,ch2_xsm_20201223_v1_level2,125494331.84406,543.4481926657611,222.46017072843955,0.001976517644532046,125488352.84406,125500238.84406,5979.0,5907.0,11886.0
445,ch2_xsm_20201223_v1_level2,125496333.84406,542.7896475502524,252.05491143782157,0.0006124723687457483,125494604.84406,125503448.84406,1729.0,7115.0,8844.0
446,ch2_xsm_20201223_v1_level2,125502871.84406,359.0535884874501,40.80526150328495,0.004901890777134302,125501375.84406,125504685.84406,1496.0,1814.0,3310.0
447,ch2_xsm_20201223_v1_level2,125524602.84406,539.338837591476,53.12269146224435,0.010630573636099826,125523603.84406,125525654.84406,999.0,1052.0,2051.0
448,ch2_xsm_20201223_v1_level2,125529047.84406,1256.104820220434,876.5400570441313,0.003192288893528232,125523337.84406,125534377.84406,5710.0,5330.0,11040.0
449,ch2_xsm_20201223_v1_level2,125531800.84406,1057.3360695964127,1266.3343285288631,0.0001488366118639084,125530257.84406,125571413.84406,1543.0,39613.0,41156.0
450,ch2_xsm_20201224_v1_level2,125577855.76035447,476.11425193501947,367.1381813041012,0.0019408380558254914,125575360.76035447,125581204.76035447,2495.0,3349.0,5844.0
451,ch2_xsm_20201224_v1_level2,125584078.76035447,309.798956253103,209.85872946701585,0.0005798589331680402,125579392.76035447,125593159.76035447,4686.0,9081.0,13767.0
452,ch2_xsm_20201224_v1_level2,125584977.76035447,300.88556954205364,70.25584034477096,0.0014689539380444735,125583797.76035447,125587692.76035447,1180.0,2715.0,3895.0
453,ch2_xsm_20201224_v1_level2,125591069.76035447,299.04441358553464,69.98235636260603,0.0020536804176158226,125586461.76035447,125595707.76035447,4608.0,4638.0,9246.0
454,ch2_xsm_20201224_v1_level2,125591731.76035447,292.02954333947264,36.506630513342465,0.0018336443799125343,125590169.76035447,125594126.76035447,1562.0,2395.0,3957.0
455,ch2_xsm_20201224_v1_level2,125618373.76035447,325.8846922254612,57.98147516433778,0.0034677285629391283,125614332.76035447,125622066.76035447,4041.0,3693.0,7734.0
456,ch2_xsm_20201225_v1_level2,125639560.76939002,556.2602064477314,280.3471947296834,0.0028819328835886673,125634421.76939002,125644457.76939002,5139.0,4897.0,10036.0
457,ch2_xsm_20201225_v1_level2,125648567.76939002,425.1190355771066,85.39764929078734,0.0035055886058201987,125647257.76939002,125650399.76939002,1310.0,1832.0,3142.0
458,ch2_xsm_20201225_v1_level2,125653732.76939002,451.84761986766233,101.03277809893109,0.005226876590087418,125651751.76939002,125657431.76939002,1981.0,3699.0,5680.0
459,ch2_xsm_20201225_v1_level2,125655585.76939002,347.1779620490084,46.47984551033801,0.0022377610032301752,125654544.76939002,125657305.76939002,1041.0,1720.0,2761.0
460,ch2_xsm_20201225_v1_level2,125660681.76939002,355.70097141074206,57.6706181502575,0.003729925616852996,125657123.76939002,125663813.76939002,3558.0,3132.0,6690.0
461,ch2_xsm_20201225_v1_level2,125677309.76939002,322.22818616088125,40.392376814143745,0.0015748465968374887,125676638.76939002,125679303.76939002,671.0,1994.0,2665.0
462,ch2_xsm_20201225_v1_level2,125682793.76939002,340.1980487419765,60.12877910608506,0.0024407449117350107,125678359.76939002,125687191.76939002,4434.0,4398.0,8832.0
463,ch2_xsm_20201225_v1_level2,125687486.76939002,423.5961831287034,452.77208902076586,0.0012501277173433453,125673808.76939002,125701959.76939002,13678.0,14473.0,28151.0
464,ch2_xsm_20201225_v1_level2,125691422.76939002,306.39663843246706,214.6621614769661,0.0013203112052379115,125690394.76939002,125695062.76939002,1028.0,3640.0,4668.0
465,ch2_xsm_20201225_v1_level2,125697568.76939002,331.8477013682753,184.54926909990925,0.006115293652548357,125694450.76939002,125699966.76939002,3118.0,2398.0,5516.0
466,ch2_xsm_20201225_v1_level2,125698509.76939002,325.8222249875852,43.98981107055846,0.002519893240975357,125697839.76939002,125699861.76939002,670.0,1352.0,2022.0
467,ch2_xsm_20201225_v1_level2,125703724.76939002,446.731623993405,177.4945374270633,0.002380013291152565,125698438.76939002,125708959.76939002,5286.0,5235.0,10521.0
468,ch2_xsm_20201225_v1_level2,125705221.76939002,403.47591183866683,82.63528897310664,0.0016003995360606086,125704213.76939002,125707678.76939002,1008.0,2457.0,3465.0
469,ch2_xsm_20201225_v1_level2,125710541.76939002,440.9725381734757,120.46327641733694,0.002757980264092259,125706078.76939002,125714867.76939002,4463.0,4326.0,8789.0
470,ch2_xsm_20201226_v1_level2,125719385.82871504,342.58263105162,34.588015703938034,0.002507567159375581,125718254.82871504,125720884.82871504,1131.0,1499.0,2630.0
471,ch2_xsm_20201226_v1_level2,125731450.82871504,371.85098273973364,36.646158832921905,0.003841769530511922,125727892.82871504,125734569.82871504,3558.0,3119.0,6677.0
472,ch2_xsm_20201226_v1_level2,125744660.82871504,324.3368624270654,31.916059342545854,0.003153480673696044,125739923.82871504,125749040.82871504,4737.0,4380.0,9117.0
473,ch2_xsm_20201226_v1_level2,125752563.82871504,309.77352937369494,28.284185241527553,0.0032470661731803124,125749185.82871504,125755476.82871504,3378.0,2913.0,6291.0
474,ch2_xsm_20201226_v1_level2,125754858.82871504,281.4527149446292,41.536095273136795,0.0031003343319407736,125753548.82871504,125756375.82871504,1310.0,1517.0,2827.0
475,ch2_xsm_20201226_v1_level2,125760291.82871504,310.66730182652486,75.35580928141849,0.0028405679706561245,125756005.82871504,125764407.82871504,4286.0,4116.0,8402.0
476,ch2_xsm_20201226_v1_level2,125767177.82871504,372.79964802071083,100.82023391967041,0.001939200536168271,125760913.82871504,125773329.82871504,6264.0,6152.0,12416.0
477,ch2_xsm_20201226_v1_level2,125768767.82871504,344.92130587854865,21.263345618098928,0.0014017964235936529,125768152.82871504,125770683.82871504,615.0,1916.0,2531.0
478,ch2_xsm_20201226_v1_level2,125781308.82871504,333.09156443482914,71.03687654036635,0.0030104067503761178,125777324.82871504,125785018.82871504,3984.0,3710.0,7694.0
479,ch2_xsm_20201226_v1_level2,125783331.82871504,292.99936280755657,24.74742712942952,0.008514022629845288,125782402.82871504,125784293.82871504,929.0,962.0,1891.0
480,ch2_xsm_20201227_v1_level2,125875353.77768001,264.6192812496048,142.96659040757828,0.001440829509717594,125874125.77768001,125878555.77768001,1228.0,3202.0,4430.0
481,ch2_xsm_20201227_v1_level2,125881222.77768001,257.6900806962136,137.4002966973795,0.0010568617042393904,125876358.77768001,125887160.77768001,4864.0,5938.0,10802.0
482,ch2_xsm_20201228_v1_level2,125889389.77083504,274.9641449747916,272.9236777349977,0.0023226956775519807,125887392.77083504,125892141.77083504,1997.0,2752.0,4749.0
483,ch2_xsm_20201228_v1_level2,125895327.77083504,275.64444736771287,295.059848191248,0.0013373035036433802,125889975.77083504,125901430.77083504,5352.0,6103.0,11455.0
484,ch2_xsm_20201228_v1_level2,125896501.77083504,258.97784685627784,293.2052660865334,0.0019120941828844247,125894461.77083504,125899641.77083504,2040.0,3140.0,5180.0
